1923 NP  Sternberga, 0
1923 NM  Hilaritas, 0
1923 NR  Priska, 0
1923 NU  Bodea, 0
1923 NW  Zachia, 0
1923 NZ  Piazzia, 0
1923 OA  Gaussia, 0
1923 OB  Olbersia, 0
1923 OK  Lilofee, 0
1923 OS  Belopolskya, 0
1923 OT  Arago, 0
1923 OU  Lagrangea, 0
1923 OX  Pawlowia, 0
1923 PD  La Paz, 0
1923 PE  Sirene, 0
1923 PF  Marlene, 0
1924 PK  Laodamia, 0
1924 PM  Sarema, 0
1924 PQ  Tombecka, 0
1924 PW  Semphyra, 0
1924 QF  Christa, 0
1924 QG  Anitra, 0
1924 QL  Jacqueline, 0
1924 QM  Arnolda, 0
1924 QN  Strackea, 0
1924 QV  Arcadia, 0
1924 RG  Flammario, 0
1924 RT  Olympiada, 0
1924 RU  Thomana, 0
1923 Y13 Hale, 0
1923 NX  Riema, 0
1923 NY  Ingrid, 0
1923 Y11 Aesculapia, 0
1923 PG  Lydina, 0
1924 RK  La Plata, 0
1924 RQ  Vitja, 0
1924 RR  Arctica, 0
1924 SA  Pafuri, 0
1924 SM  Simona, 0
1924 SS  Mozartia, 0
1924 SW  Amata, 0
1924 TD  Ganymed, 0
1924 TF  Davidweilla, 0
1924 TK  Tuckia, 0
1924 TL  Sonneberga, 0
1925 BD  Klumpkea, 0
1925 FA  Asta, 0
1925 HA  Amazone, 0
1925 HB  Beate, 0
1924 RO  Teutonia, 0
1924 TR  Michela, 0
1924 UA  Edwin, 0
1924 TE  Geisha, 0
1924 TP  Feodosia, 0
1925 RB  Gotho, 0
1925 RC  Meta, 0
1925 SA  Merope, 0
1925 VD  Belgica, 0
1925 WA  Vigdis, 0
1925 WD  Forsytia, 0
1925 WG  Tynka, 0
1924 QD  Azalea, 0
1925 QB  Wanda, 0
1925 MA  Grubba, 0
1925 OA  Mussorgskia, 0
1925 PA  Magnolia, 0
1925 TB  Paeonia, 0
1925 TD  Ljuba, 0
1925 XA  Aquilegia, 0
1926 PA  Aethusa, 0
1926 PD  Amundsenia, 0
1926 RA  Lobelia, 0
1926 RG  Lunaria, 0
1926 RK  Nofretete, 0
1927 BC  Planckia, 0
1926 RB  Tunica, 0
1924 RE  Brita, 0
1926 TA  Malva, 0
1923 OW  Gellivara, 0
1925 BE  Beljawskya, 0
1926 SC  Helina, 0
1926 TE  Viola, 0
1926 TK  Campanula, 0
1926 XB  Mentha, 0
1927 AD  Mimosa, 0
1927 QB  Orchis, 0
1927 QF  Reseda, 0
1927 UC  Pirola, 0
1928 BC  Salvia, 0
1926 CC  Tamariwa, 0
